,uuid,fieldname,title,description,type,ratio_t,ratio_d
2897,b94df3e7-a32e-4e3b-81fe-93a039409b10,,Where will you make it available?,,In DSW only,0,0
2898,a41a57ef-ac45-4f82-96ec-bdb39f54d401,,Which repository?,,In DSW only,0,0
2899,b94df3e7-a32e-4e3b-81fe-93a039409b10,,Where will you make it available?,,In DSW only,0,0
2900,a41a57ef-ac45-4f82-96ec-bdb39f54d401,,Which repository?,,In DSW only,0,0
2901,0e810343-6026-4992-8ea0-5539cbc77093,,Will you be storing samples?,,In DSW only,0,0
2902,d488b314-2b5c-4e79-be1e-c5742205d2a5,,Where will these be stored,,In DSW only,0,0
2903,da0d28e6-1c6e-44d8-ba47-d834aeca847b,,How will the samples be identified?,,In DSW only,0,0
2904,a0ced35d-28f4-4208-b4b1-bb524401939d,,,,In DSW only,0,0
2905,b0544e61-df56-4d21-bd68-f81f83fdc7c4,,,,In DSW only,0,0
2906,a0ced35d-28f4-4208-b4b1-bb524401939d,,,,In DSW only,0,0
2907,b0544e61-df56-4d21-bd68-f81f83fdc7c4,,,,In DSW only,0,0
2908,05873934-f03d-4d90-8bfd-291350c14673,,,,In DSW only,0,0
2909,d488b314-2b5c-4e79-be1e-c5742205d2a5,,Where will these be stored,,In DSW only,0,0
2910,1e85da40-bbfc-4180-903e-6c569ed2da38,,,,In DSW only,0,0
2911,a00ae929-d5cf-43c0-8e9e-cdb12ebde717,,Link to a project proposal or another description of the methods used in the project,,In DSW only,0,0
2912,b08fe063-33f8-4380-b3a9-ba1e586dedf2,,What data formats/types will you be using?,"Have you identified types of data that you will use that are used by others too? Some types of data (e.g. genetic variants in the life sciences) are used by many different projects. For such data, often common standards exist that help to make these data reusable. Are you using such common data formats?",In DSW only,0,0
2913,ecff019a-d4e6-44c6-a8fe-c84eb15ed8b7,,Is this a standard data format used by others too?,,In DSW only,0,0
2914,6aff9a57-acea-4f6d-ac98-9a067e03cc8e,,Are all data carriers encrypted? Are accounts on the laptop password protected?,,In DSW only,0,0
2915,26c19dc0-3e75-4ff6-a3b8-126ac54894aa,,Are accounts on the laptop password protected?,,In DSW only,0,0
2916,f2d273c1-8e6e-4656-93ba-6b78d7d6785f,,,,In DSW only,0,0
2917,3e17a9da-5390-4c2f-9657-0790a9887122,,,,In DSW only,0,0
2918,f2d273c1-8e6e-4656-93ba-6b78d7d6785f,,,,In DSW only,0,0
2919,3e17a9da-5390-4c2f-9657-0790a9887122,,,,In DSW only,0,0
2920,26c19dc0-3e75-4ff6-a3b8-126ac54894aa,,Are accounts on the laptop password protected?,,In DSW only,0,0
2921,3e17a9da-5390-4c2f-9657-0790a9887122,,,,In DSW only,0,0
2922,f2d273c1-8e6e-4656-93ba-6b78d7d6785f,,,,In DSW only,0,0
2923,dda8513e-431d-474e-b00d-107ae995e0ee,,,,In DSW only,0,0
2924,546d6e41-80ea-417b-b0e3-a1d9d75a3794,,,,In DSW only,0,0
2925,f87c331d-794a-42c8-a910-61a2a9110dab,,Will you be acquiring data using measurement equipment?,,In DSW only,0,0
2926,8d384c38-653a-476c-bda1-47ab7d38c9c2,,,,In DSW only,0,0
2927,e4ca2d31-137a-46d3-96cd-3e9e8c5e9a76,,,,In DSW only,0,0
2928,b1df3c74-0b1f-4574-81c4-4cc2d780c1af,,,,In DSW only,0,0
2929,f87c331d-794a-42c8-a910-61a2a9110dab,,Will you be acquiring data using measurement equipment?,,In DSW only,0,0
2930,f5fef09d-ade5-4019-b089-f05bd89c34bc,,Please specify what data sets you will acquire using measurement equipment,,In DSW only,0,0
2931,f5fef09d-ade5-4019-b089-f05bd89c34bc,,Please specify what data sets you will acquire using measurement equipment,,In DSW only,0,0
2932,f87c331d-794a-42c8-a910-61a2a9110dab,,Will you be acquiring data using measurement equipment?,,In DSW only,0,0
2933,b08fe063-33f8-4380-b3a9-ba1e586dedf2,,What data formats/types will you be using?,"Have you identified types of data that you will use that are used by others too? Some types of data (e.g. genetic variants in the life sciences) are used by many different projects. For such data, often common standards exist that help to make these data reusable. Are you using such common data formats?",In DSW only,0,0
2934,b2ae610d-8dd1-4c4d-bf78-5a3c9f00e5d8,,,,In DSW only,0,0
2935,28712f2b-1775-4c81-8d87-4bf0b95c2a64,,Which standard license will you apply?,Provide a link (preferred) or a known license name.,In DSW only,0,0
2936,80a682bd-8a5c-4a52-935d-680509838a4e,,What kind of repository will this data be stored in?,"Domain repositories often have the best functionality to make the data findable and reusable. Many of them are listed in https://fairsharing,org/",In DSW only,0,0
2937,8993a53e-f7e0-4a16-a240-b8e0835e86b2,,,,In DSW only,0,0
2938,83c0d09d-e74c-4c81-a52c-aaa2e18415ac,,"To execute the DMP, is additional specialist expertise required?",,In DSW only,0,0
2939,3eec8106-b82c-4ce4-8fde-0a5270c55b10,,,,In DSW only,0,0
2940,8993a53e-f7e0-4a16-a240-b8e0835e86b2,,,,In DSW only,0,0
2941,26c19dc0-3e75-4ff6-a3b8-126ac54894aa,,Are accounts on the laptop password protected?,,In DSW only,0,0
2942,26c19dc0-3e75-4ff6-a3b8-126ac54894aa,,Are accounts on the laptop password protected?,,In DSW only,0,0
2943,b2ae610d-8dd1-4c4d-bf78-5a3c9f00e5d8,,,,In DSW only,0,0
2944,b2ae610d-8dd1-4c4d-bf78-5a3c9f00e5d8,,,,In DSW only,0,0
2945,b2ae610d-8dd1-4c4d-bf78-5a3c9f00e5d8,,,,In DSW only,0,0
2946,b2ae610d-8dd1-4c4d-bf78-5a3c9f00e5d8,,,,In DSW only,0,0
2947,3c7bdc90-8ed3-4b34-90ec-7945d14cc443,,,,In DSW only,0,0
2948,8c962e6f-17ee-4b22-8ebb-9f06f779e3b3,,How will you be storing metadata?,"For the re-usability of your data by yourself or others at a later stage, a lot of information about the data, how it was collected and how it can be used should be stored with the data. Such data about the data is called metadata, and this set of questions are about this metadata",In DSW only,0,0
2949,1440afd6-d516-44f6-9c02-6abb13900b66,,What standard(s) will you use to specify basic author/title/keyword information?,,In DSW only,0,0
2950,8d3b85e0-1683-48a5-a650-9f0d9bf8a1a4,,Will you be documenting the data with Dublin Core metadata? ,"Dublin Core is a standard documenting domain independent aspects of a resource; including who has created it, audience, function, formatting and licensing. Does your documentation follow the Dublin Core standard? ",In DSW only,0,0
2951,035a37e5-1dda-44a1-8b66-d0612e99cd14,,Will you document the data with DataCite metadata,,In DSW only,0,0
2952,9320bf04-824b-46b3-ae8b-55240e2d04b9,,Will you document the data with DDI metadata,,In DSW only,0,0
2953,9320bf04-824b-46b3-ae8b-55240e2d04b9,,Will you document the data with DDI metadata,,In DSW only,0,0
2954,106df534-f590-416b-8e4a-846edbdc4325,,Will you be documenting the data with W3C PROV provenance?,,In DSW only,0,0
2955,948b5fd8-c1bd-457d-8f81-ea2fd093f541,,How will you be making sure there is good provenance of the data analysis?,"Data analysis is normally done manually on a step-by-step basis. It is essential to make sure all steps are properly documented, otherwise results will not be reproducible.",In DSW only,0,0
2956,b73b8310-3b4f-49c8-a5c0-4208883754ac,,What other arrangements?,,In DSW only,0,0
2957,b73b8310-3b4f-49c8-a5c0-4208883754ac,,What other arrangements?,,In DSW only,0,0
2958,f87c331d-794a-42c8-a910-61a2a9110dab,,Will you be acquiring data using measurement equipment?,,In DSW only,0,0
2959,26c19dc0-3e75-4ff6-a3b8-126ac54894aa,,Are accounts on the laptop password protected?,,In DSW only,0,0
2960,6aff9a57-acea-4f6d-ac98-9a067e03cc8e,,Are all data carriers encrypted? Are accounts on the laptop password protected?,,In DSW only,0,0
2961,6aff9a57-acea-4f6d-ac98-9a067e03cc8e,,Are all data carriers encrypted? Are accounts on the laptop password protected?,,In DSW only,0,0
2962,5b765df9-299f-4855-9e99-aa844903f8f6,,Project acronym,,In DSW only,0,0
2963,36a87eac-402d-43fb-a0df-ac5963bdf87d,,Funder,Add all the funders that are funding part of this project.,In DSW only,0,0
2964,83c0d09d-e74c-4c81-a52c-aaa2e18415ac,,"To execute the DMP, is additional specialist expertise required?",,In DSW only,0,0
2965,13dcbcd7-73d8-4480-8739-0a58702ced75,,What kind of training?,,In DSW only,0,0
2966,a12944fa-aa71-4712-a586-394d1709c397,,What kind of expertise?,,In DSW only,0,0
2967,09c7c989-6461-417f-b09e-228491c051c6,,Do you require hardware or software in addition to what is usually available in the institute?,,In DSW only,0,0
2968,89af6cc3-cdc5-4d3f-9082-e02c063e0635,,"What specific hard/software do you need, and why?",,In DSW only,0,0
2969,89af6cc3-cdc5-4d3f-9082-e02c063e0635,,"What specific hard/software do you need, and why?",,In DSW only,0,0
2970,efc80cc8-8318-4f8c-acb7-dc1c60e491c1,,Is there any pre-existing data?,Are there any data sets available in the world that are relevant to your planned research?,In DSW only,0,0
2971,59efe0c4-fc18-4082-a656-6d0c1db45899,,Will you be using any pre-existing data (including other people's data)?,"Will you be referring to any earlier measured data, reference data, or data that should be mined from existing literature? Your own data as well as data from others?",In DSW only,0,0
2972,fcc51962-08df-4f4c-85ad-6bb932107010,,What reference data will you use?,"Much of todays data is used in comparison with reference data. A genome for instance is compared with a reference genome to identify genomic variants. If you use reference data, there are several other issues that you should consider. What are the reference data sets that you will use?",In DSW only,0,0
2973,93988527-5bff-4125-8834-3750e9a28683,,Reference data:,,In DSW only,0,0
2974,7801fe70-a2ac-432b-9470-e326646c249f,,Where is this data set available,Specify a URL or a persistent identifier (e.g. DOI) for the data set.,In DSW only,0,0
2975,aee03da5-b399-4274-8db4-fac82c6210d3,,What are the conditions of use for this data set?,,In DSW only,0,0
2976,dce3e924-717a-4b50-bdac-1b247e9ac18a,,What conditions?,Please describe the conditions.,In DSW only,0,0
2977,dce3e924-717a-4b50-bdac-1b247e9ac18a,,What conditions?,Please describe the conditions.,In DSW only,0,0
2978,10b6548c-21cd-44c8-a8de-47415e7b012e,,Is the reference data resource versioned?,"Many reference data sets evolve over time. If the reference data set changes, this may affect your results. If different versions of a reference data set exist, you need to establish your ""version policy"".",In DSW only,0,0
2979,f00a28fb-ac77-4110-b285-c73c8bc62630,,Which version will you use?,"If there are different versions available, you have to decide with all project partners together which version you will be using. Probably you will go for the latest release as of the date of the start of your research project. However, if you have other data from older projects that need to be merged, you may need to consider using the same release you used for a previous project.",In DSW only,0,0
2980,481d0157-6d89-4f68-9f3b-cf1b05f8f15d,,Will you change version if it updates?,"If the reference changes while you are working on your research project, you need to decide whether you will follow these changes. Most likely that will mean that you have to do some analyses again, so you will need to make sure enough resources are available to do so. You can decide to stay with the version that you started with; this can have the disadvantage that you will not benefit from added information or added consistency.",In DSW only,0,0
2981,be872000-cb98-442f-999c-ca3ef58dcfe8,,What existing non-reference data sets will you use?,"Even if you will be producing your own data, you often will also be relying on existing data sets (e.g. from earlier . You may need to integrate your new data with an existing data set or retrieve additional information from related data bases. Will you be doing such things?",In DSW only,0,0
2982,44120979-2840-4522-8297-df13f7fd1e3a,,Non-reference data set:,,In DSW only,0,0
2983,5f73797c-268a-4862-b48b-75719ff47709,,Where is this data set available,,In DSW only,0,0
2984,283abe36-207b-42c3-8d8e-ec9343d6f6fd,,What conditions?,Please describe the conditions.,In DSW only,0,0
2985,69999c2c-2710-480e-b8ac-8a8fc6f582e5,,What are the conditions of use for this data set?,,In DSW only,0,0
2986,69999c2c-2710-480e-b8ac-8a8fc6f582e5,,What are the conditions of use for this data set?,,In DSW only,0,0
2987,62ddfc73-1680-4bbf-b198-6a7231875fb1,,How will you be accessing the data?,,In DSW only,0,0
2988,62ddfc73-1680-4bbf-b198-6a7231875fb1,,How will you be accessing the data?,,In DSW only,0,0
2989,b08fe063-33f8-4380-b3a9-ba1e586dedf2,,What data formats/types will you be using?,"Have you identified types of data that you will use that are used by others too? Some types of data (e.g. genetic variants in the life sciences) are used by many different projects. For such data, often common standards exist that help to make these data reusable. Are you using such common data formats?",In DSW only,0,0
2990,f00cf643-5368-458a-97d4-b463c2000c66,,Data format/type:,,In DSW only,0,0
2991,ecff019a-d4e6-44c6-a8fe-c84eb15ed8b7,,Is this a standard data format used by others too?,,In DSW only,0,0
2992,8bd3d76a-4f69-4a1e-82dd-5416739720b3,,Why are you using a non-standard format?,,In DSW only,0,0
2993,ea7420ef-3de3-4ca8-9ff8-ac1cdb0e506f,,What other reason do you have for not using a standard file format for this type?,,In DSW only,0,0
2994,ced5a7c2-4034-4763-a1d5-3cb815cdfddb,,Does this data format enable sharing and long term archiving?,"Complicated (binary) file formats tend to change over time, and software may not stay compatible with older versions. Also, some formats hamper long term usability by making use of patents or being hampered by restrictive licensing",In DSW only,0,0
2995,bf32374c-b24e-4b03-9898-a753cff56fcf,,Will you convert to a file format more suitable for archiving later?,,In DSW only,0,0
2996,ba9e42fc-2bf5-413f-85de-003f981aaf81,,What volume of data of this type will you be working with?,,In DSW only,0,0
2997,4ae6452a-4ca6-434c-8453-7e3872e41847,,Specify the number of gigabytes,,In DSW only,0,0
2998,448403e9-578b-4155-9017-d4aa9119ea6a,,Number of files/subjects,,In DSW only,0,0
2999,624cfadf-6177-47b7-9ba8-b80b68aef0fd,,Size of each file/subject in gigabytes,,In DSW only,0,0
3000,624cfadf-6177-47b7-9ba8-b80b68aef0fd,,Size of each file/subject in gigabytes,,In DSW only,0,0
3001,2bac9020-99cf-4463-8d34-0b0eb2781cd1,,What existing encodings/terminologies/vocabularies/ontologies will you be using?,,In DSW only,0,0
3002,9a7e42c3-eed2-46da-bf45-52acbf1eb50f,,Name,,In DSW only,0,0
3003,c00627a4-40e3-48c2-b481-a0cff5e00080,,PID or URL of the standard,,In DSW only,0,0
3004,c00627a4-40e3-48c2-b481-a0cff5e00080,,PID or URL of the standard,,In DSW only,0,0
3005,5ba53879-eb48-47f2-a73b-f7f7d83bf030,,Will you be using new types of data?,"Sometimes the type of data you collect can not be stored in a commonly used data format. In such cases you may need to make your own, keeping interoperability as high as possible.",In DSW only,0,0
3006,b211f896-b363-4978-9423-212644ff5d72,,Do you need to create vocabularies or ontologies for any of your data items?,"For good interoperability the use of controlled vocabularies for each discrete data item is advisable. If such vocabularies exist, it is best to reuse those.",In DSW only,0,0
3007,76cf4d79-dafe-4d89-9958-047ea4b977ee,,Will you be mapping your terms to existing vocabularies or ontologies?,Mapping even part of the terms from your own vocabulary to other existing vocabularies or ontologies can make a real difference for the interoperability of your data.,In DSW only,0,0
3008,76cf4d79-dafe-4d89-9958-047ea4b977ee,,Will you be mapping your terms to existing vocabularies or ontologies?,Mapping even part of the terms from your own vocabulary to other existing vocabularies or ontologies can make a real difference for the interoperability of your data.,In DSW only,0,0
3009,8c962e6f-17ee-4b22-8ebb-9f06f779e3b3,,How will you be storing metadata?,"For the re-usability of your data by yourself or others at a later stage, a lot of information about the data, how it was collected and how it can be used should be stored with the data. Such data about the data is called metadata, and this set of questions are about this metadata",In DSW only,0,0
3010,1440afd6-d516-44f6-9c02-6abb13900b66,,What standard(s) will you use to specify basic author/title/keyword information?,,In DSW only,0,0
3011,8d3b85e0-1683-48a5-a650-9f0d9bf8a1a4,,Will you be documenting the data with Dublin Core metadata? ,"Dublin Core is a standard documenting domain independent aspects of a resource; including who has created it, audience, function, formatting and licensing. Does your documentation follow the Dublin Core standard? ",In DSW only,0,0
3012,035a37e5-1dda-44a1-8b66-d0612e99cd14,,Will you document the data with DataCite metadata,,In DSW only,0,0
3013,9320bf04-824b-46b3-ae8b-55240e2d04b9,,Will you document the data with DDI metadata,,In DSW only,0,0
3014,6226d7f2-565f-4991-94b3-c00be6aca20e,,Do suitable 'Minimal Metadata About ...' (MIA...) standards exist for your experiments?,,In DSW only,0,0
3015,e7b6cd51-22a6-4f7a-9ad5-a7234fa436cb,,"Which ""Minimal Information"" standard will you use?",,In DSW only,0,0
3016,f0ca4f37-ef70-452e-b620-434d52fb5924,,Minimal Information Standard,,In DSW only,0,0
3017,44a9d6c0-f96c-47d2-8c7a-902a9c222067,,Do you have a good idea of what metadata is needed to make it possible for others to read and interpret your data in the future?,,In DSW only,0,0
3018,948b5fd8-c1bd-457d-8f81-ea2fd093f541,,How will you be making sure there is good provenance of the data analysis?,"Data analysis is normally done manually on a step-by-step basis. It is essential to make sure all steps are properly documented, otherwise results will not be reproducible.",In DSW only,0,0
3019,b73b8310-3b4f-49c8-a5c0-4208883754ac,,What other arrangements?,,In DSW only,0,0
3020,106df534-f590-416b-8e4a-846edbdc4325,,Will you be documenting the data with W3C PROV provenance?,,In DSW only,0,0
3021,8e886b55-3287-48e7-b353-daf6ab40f7d8,,How will you do file naming and file organization?,Putting some thoughts into file naming can save a lot of trouble later.,In DSW only,0,0
3022,d4fe0b55-4aee-4d05-88d4-a3f4cad2cfa9,,Did you make a SOP (Standard Operating Procedure) for file naming?,It can help if everyone in the project uses the same naming scheme.,In DSW only,0,0
3023,9ff389f0-2236-48cf-880c-040ea1bb0d2f,,Describe your SOP (Standard Operating Procedure) for file naming,"Describe how everyone in the project will be naming files and folders, and what folder structure you will use.",In DSW only,0,0
3024,37d0367b-3b69-4b3e-9303-71e628b1f360,,Will you be keeping the relationships between data clear in the file names?,Advice: Use the same identifiers for sample IDs etc throughout the entire project.,In DSW only,0,0
3025,7dfd022e-6d6e-4923-a81a-ca1f11024b57,,Will all the metadata in the file names also be available in the proper metadata?,"The file names are very useful as metadata for people involved in the project, but to computers they are just identifiers. To prevent accidents with e.g. renamed files metadata information should always also be available elsewhere and not only through the file name.",In DSW only,0,0
3026,b1f62b06-e69a-41be-8d16-1d73b9b75cd2,,Will you be using persistent identifiers to refer to data in the project?,"Especially for large projects, referring to data internally via a persistent identifier system can be helpful as such a system can help to keep track of data that moves to a new location.",In DSW only,0,0
3027,8e886b55-3287-48e7-b353-daf6ab40f7d8,,How will you do file naming and file organization?,Putting some thoughts into file naming can save a lot of trouble later.,In DSW only,0,0
3028,f5fef09d-ade5-4019-b089-f05bd89c34bc,,Please specify what data sets you will acquire using measurement equipment,,In DSW only,0,0
3029,a077aec4-83d2-45c2-8d9f-75a391bdee20,,Data set:,,In DSW only,0,0
3030,ee59664e-4026-4796-a42a-e8003df6dadf,,Who will do the measurements? And where?,Are there easily accessible specialized service providers for data capture?,In DSW only,0,0
3031,aa27852a-00f4-44a4-a85c-0e0fd3ac20d1,,Has formal ownership of the data been established?,,In DSW only,0,0
3032,227f056a-ada1-473b-af71-bb63d48b4940,,What other arrangements?,,In DSW only,0,0
3033,bce52f7f-2256-4afc-9801-2e4da8111470,,Is the equipment completely standard and well described?,"If the technology is very much under development, you may want to come back later to understand exactly how the measurements have been made. Is the measurement equipment and protocol sufficiently standard that you will be able to explain how it is done or refer to a standard explanation?",In DSW only,0,0
3034,135aa977-ecc2-4bb8-aa55-2def9d9d6040,,Who else could be interested in using this data?,,In DSW only,0,0
3035,1ca28160-8b73-48fe-8b74-18c0f5cb56df,,How do you think other researchers can use this data?,,In DSW only,0,0
3036,f038bd46-ee4e-4f53-b7ea-482381c2c855,,Do you have any non-equipment data capture?,"Does the data you collect contain non-equipment captured data such as questionnaires, case report forms, electronic patient records?",In DSW only,0,0
3037,85079340-7b80-4dc7-86ae-cc5f599ec737,,Will you be collecting questionnaires?,,In DSW only,0,0
3038,36a5ed1e-ecd5-4b86-a719-f1196e376a52,,Will you be collecting case report forms?,,In DSW only,0,0
3039,7e456b72-72a1-427d-8e75-9da096bc9806,,Will you be collecting data from electronic patient records?,,In DSW only,0,0
3040,b642c31d-a512-4ca7-8743-a2e0254006fa,,Please list all non-equipment data sets you will collect,,In DSW only,0,0
3041,4eb1bd6f-5d10-4b0a-aab1-715facc29cbb,,Has access to the electronic patient records been arranged?,,In DSW only,0,0
3042,b642c31d-a512-4ca7-8743-a2e0254006fa,,Please list all non-equipment data sets you will collect,,In DSW only,0,0
3043,d87a239f-9aee-4d6a-a5f6-fa83c73e67e1,,Data set:,,In DSW only,0,0
3044,934f6592-a032-4ada-91b2-4448d740d157,,Description,Briefly describe the contents of this data set,In DSW only,0,0
3045,41a1b4ba-8cd5-47fe-a7be-06cccf9a1688,,How do you think other researchers can use this data?,,In DSW only,0,0
3046,c520b63c-cc35-4789-9d98-cc87b59ebcf1,,Who else could be interested in using this data?,,In DSW only,0,0
3047,f5e162ee-1077-4ebe-a932-192bc7f67e98,,Will you need consent for any personal data?,,In DSW only,0,0
3048,973d38a0-e363-4162-9aed-1803423e85fe,,What legal base?,,In DSW only,0,0
3049,868f29a5-2bff-431b-8308-b0d7c3678da1,,Describe the legal basis under which you are processing personal data,"Please note that if you are collecting data about EU citizens, the only legal bases you can use are listed in the question above and it is unlikely that you need to specify details here.",In DSW only,0,0
3050,cb7d17a8-30c0-489d-a43c-702b27d97611,,How is the ownership of the collected data arranged?,,In DSW only,0,0
3051,06655161-9a91-47f4-af3b-9d2a5e6db19b,,How else is the intellectual property for the data collected in the project arranged?,,In DSW only,0,0
3052,72099c46-16e7-47a2-a320-cc768b7085fe,,Will you need a shared working space to work with your data?,,In DSW only,0,0
3053,918d5fd1-ea37-468f-8acd-ca3e80203900,,How will you validate the integrity of the results?,,In DSW only,0,0
3054,e8a08f27-9f82-4147-b446-822d34a5d468,,Will you run a subset of your jobs several times across the different compute infrastructures you are using?,There are surprisingly many complications that can cause (slight) inconsistencies between results when workflows are run on different compute infrastructures. A good way to make sure this does not bite you is to run a subset of all jobs on all different infrastructure to check the consistency.,In DSW only,0,0
3055,a3a4ce37-4ced-41df-8ec6-e42d87a6a3f1,,Will you be instrumenting the tools into pipelines and workflows using automated tools?,"Surrounding all tools in your data processing and analysis workflows with the 'boilerplate' code necessary on the computer system you are using is tedious and error prone. Especially if you are using the same tools in multiple different work flows and/or on multiple different computer architectures. Automated instrumentation, e.g. by using a workflow management system, can prevent many mistakes.",In DSW only,0,0
3056,34a3ef8b-4a17-4030-9157-ed1c1bf60b80,,Will you use independently developed duplicate tools or workflows for critical steps to reduce or eliminate human errors?,Validation of results without a golden standard is very hard. One way of doing it is to develop two solutions for a problem (two independent workflows or two independently developed tools) to check whether the results are identical or comparable.,In DSW only,0,0
3057,faf72b3d-ac29-41d1-97f2-5223b199a086,,Will you run part of the data set repeatedly to catch unexpected changes in results?,Running a small subset of the data repeatedly can be useful to catch unexpected problems that would otherwise be very hard to detect.,In DSW only,0,0
3058,faf72b3d-ac29-41d1-97f2-5223b199a086,,Will you run part of the data set repeatedly to catch unexpected changes in results?,Running a small subset of the data repeatedly can be useful to catch unexpected problems that would otherwise be very hard to detect.,In DSW only,0,0
3059,614ab69d-55a6-4214-b384-00ba21ce92a1,,"Is the risk of information loss, leaks and vandalism acceptably low?","There are many factors that can contribute to the risk of information loss or information leaks. They are often part of the behavior of the people that are involved in the project, but can also be steered by properly planned infrastructure.",In DSW only,0,0
3060,90324a7b-f3c9-4ed8-b301-edc9869cb7b3,,Do project members store data or software on computers in the lab or external hard drives connected to those computers?,"When assessing the risk, take into account who has access to the lab, who has (physical) access to the computer hardware itself. Also consider whether data on those systems is properly backed up",In DSW only,0,0
3061,abaf4a70-17d4-449c-9b95-5b3bcfed7e9b,,Do project members carry data with them?,"Does anyone carry project data on laptops, USB sticks or other external media?",In DSW only,0,0
3062,6aff9a57-acea-4f6d-ac98-9a067e03cc8e,,Are all data carriers encrypted? Are accounts on the laptop password protected?,,In DSW only,0,0
3063,26c19dc0-3e75-4ff6-a3b8-126ac54894aa,,Are accounts on the laptop password protected?,,In DSW only,0,0
3064,a454fffd-f4a4-426d-b758-6d70bc4ee96b,,Do all data centers where project data is stored carry sufficient certifications?,,In DSW only,0,0
3065,39d8dad9-7666-405c-b35c-9e430c9691ed,,Are all project web services addressed via secure http (https://)?,,In DSW only,0,0
3066,dc327e53-cf4f-44e7-8e66-40ddf1b4ae0a,,Have project members been instructed about the risks (generic and specific to the project)?,"Project members may need to know about passwords (not sharing accounts, using different passwords for each service, and two factor authentication), about security for data they carry (encryption, backups), data stored in their own labs and in personal cloud accounts, and about the use of open WiFi and https",In DSW only,0,0
3067,67c34ee1-2e71-423c-97a7-fe6aa3723465,,Did you consider the possible impact to the project or organization if information is lost?,,In DSW only,0,0
3068,a20ddc5d-e883-4bc4-9948-36a2cb477d10,,Did you consider the possible impact to the project or organization if information leaks?,,In DSW only,0,0
3069,8cd49d8f-9af0-4ea9-985a-5d45142ac388,,Did you consider the possible impact to the project or organization if information is vandalized?,,In DSW only,0,0
3070,8cd49d8f-9af0-4ea9-985a-5d45142ac388,,Did you consider the possible impact to the project or organization if information is vandalized?,,In DSW only,0,0
3071,59748a7b-f729-404d-babe-3147e2c6b247,,How is pseudonymization handled?,,In DSW only,0,0
3072,eb876df3-5fb5-4885-9ab6-7dbfa6ba7427,,What way are you pseudonymizing data?,,In DSW only,0,0
3073,eb876df3-5fb5-4885-9ab6-7dbfa6ba7427,,What way are you pseudonymizing data?,,In DSW only,0,0
3074,d5990471-0618-42cd-92cb-bbbfd4f61532,,Are any personal data sufficiently protected?,,In DSW only,0,0
3075,d5990471-0618-42cd-92cb-bbbfd4f61532,,Are any personal data sufficiently protected?,,In DSW only,0,0
3076,d5784d24-0e66-4821-bd62-a711fb6d7a40,,"During the project, will you be archiving data (using so-called 'cold storage') for long term preservation?","Much of the raw data you have will need to be archived for your own later use somewhere. This is often done off-line on tape, not on the disks of the compute facility. Please note that this does not refer to the data publication.",In DSW only,0,0
3077,e23201aa-df56-4ade-9406-baa1fb6b1c0c,,Will the data still be understandable after a long time?,"See also all questions about keeping metadata and data formats. Make sure the metadata is kept close to the data in the archive, and that community supported data formats are used for all long term archiving.",In DSW only,0,0
3078,41a8d19b-2468-4c60-9f5e-7a8fee26eedb,,"Will the archive be stored in a remote location, protecting the data against disasters?",,In DSW only,0,0
3079,ed3d43ad-d2b5-4194-8b05-08c95da0a7f2,,Will the archive need to be protected against loss or theft?,,In DSW only,0,0
3080,2c797727-559d-4bcf-a4a1-713accfcd602,,Will the archive be encrypted?,,In DSW only,0,0
3081,7458c3bc-60aa-44ba-8d59-a0672dc8de63,,Is it clear who has physical access to the archives?,,In DSW only,0,0
3082,905d4cda-afa1-4cc0-8df6-3d989c7b8b2e,,Is it clear who has access to the key? Also in case of a required data restore?,,In DSW only,0,0
3083,905d4cda-afa1-4cc0-8df6-3d989c7b8b2e,,Is it clear who has access to the key? Also in case of a required data restore?,,In DSW only,0,0
3084,f9d84278-b61d-4314-94e9-12644bfa1d00,,Will you be archiving your data after the project in 'cold storage'?,"Will you be storing (in cold storage) copies of your own data for a longer period after the project has ended? Possibly as a continuation of archival as part of data storage strategy during the project? Data archival is distinct from data publishing, an archive is usually limited in who can access the data.",In DSW only,0,0
3085,f9d84278-b61d-4314-94e9-12644bfa1d00,,Will you be archiving your data after the project in 'cold storage'?,"Will you be storing (in cold storage) copies of your own data for a longer period after the project has ended? Possibly as a continuation of archival as part of data storage strategy during the project? Data archival is distinct from data publishing, an archive is usually limited in who can access the data.",In DSW only,0,0
3086,4e0c1edf-660c-4ebf-81f5-9fa959dead30,,Specify a list of data sets you will be publishing,"Specify a short name for each data set, sufficient for yourself to know what data it is about. It is useful to think about a data set as some collection of data that will be ending up in the same place.",In DSW only,0,0
3087,b0949d09-d179-4491-9fb4-14b0deb9f862,,Data set:,,In DSW only,0,0
3088,cf727a0a-78c4-45a7-aa9b-cf7650ae873a,,Identifier of the data set,"Please add all ""formal"" identifiers you have for this data set",In DSW only,0,0
3089,5c22cf59-89e3-43a1-af10-1af43a97bcb2,,What type of identifier?,Which type of identifier is this?,In DSW only,0,0
3090,636d2958-b8ef-47bb-ae11-10a890569ca2,,What is the identifier type?,,In DSW only,0,0
3091,cf727a0a-78c4-45a7-aa9b-cf7650ae873a,,Identifier of the data set,"Please add all ""formal"" identifiers you have for this data set",In DSW only,0,0
3092,5c22cf59-89e3-43a1-af10-1af43a97bcb2,,What type of identifier?,Which type of identifier is this?,In DSW only,0,0
